allure_id;name;full_name;description;status;start;stop;duration;precondition;expected_result;message;test_case_id;test_case_status;layer;issues;scenario;tag;link;parameter;executor;Lead;Owner;RO;Tester;ResponsibleReviewer;Testrole;Epic;Feature;Layer;Milestone;Priority;product;Section1;Section2;Section3;Story;Suite;test_type;version
171450694;02. Использование географических координат при продаже клиенту B2B.  Адрес отсутствует в справочнике;;Использование географических координат в качестве адреса места установки АТ;failed;1787051378311;1787051427016;48s 705ms;"Выполнен один из следующих бизнес-процессов:
""Создание клиента ФЛ""
""Создание клиента ИП""
""Создание клиента ЮЛ""
У оператора существует роль NUS:GUI:Address:Change:Coordinates, дающая право на просмотр и изменение геокоординат.
У оператора отсутствует роль NBSSP:GUI:ProductOfferSelection:RegionEdit, дающая право на редактирования региона при продаже. 
Создана заявка на продажу услуг.
Открыта форма форма выбора продуктов.";;"AssertionError: Locator expected to have text 're.compile('\\d\\. Продажа и управление услугами')'
Actual value: None
Error: element(s) not found 
Call log:
  - Expect ""to_have_text"" with timeout 20000ms
  - waiting for locator(""h3:not([color]):has(span)"")

Aria snapshot:
- button:
  - img
- button:
  - img
- separator
- heading ""Клиент"" [level=4]
- textbox ""Лицевой счёт""
- textbox ""Абонент""
- button:
  - img:
    - img
- separator
- button ""SELLER_TEST"":
  - paragraph: SELLER_TEST
  - img
- paragraph: Клиент
- link ""АО ЮЛ-Автотесты-SWggmzdLzp"":
  - /url: /nbss/customer-hierarchy-management/customers/10305/overview
- 'heading ""Клиент: АО ЮЛ-Автотесты-SWggmzdLzp"" [level=3]'
- text: Действующий
- paragraph: Юридическое лицо
- tablist:
  - tab ""Обзор""
  - tab ""Карточка клиента"" [selected]
  - tab ""Связанные лица""
  - tab ""Подразделения""
  - tab ""Договоры""
  - tab ""Лицевые счета""
  - tab ""Группы клиентов""
  - tab ""Заявки""
  - tab ""Продукты""
  - tab ""Потребление""
- tabpanel ""Карточка клиента"":
  - tablist:
    - tab ""Свойства"" [selected]
    - tab ""Сегменты""
    - tab ""Адреса""
    - tab ""Документы""
  - tabpanel ""Свойства"":
    - button ""Редактировать"":
      - img
      - text: Редактировать
    - button ""История изменений"":
      - img
      - text: История изменений
    - heading ""Основные данные"" [level=4]
    - text: Наименование
    - textbox ""Наименование"": ЮЛ-Автотесты-SWggmzdLzp
    - text: Страна регистрации
    - textbox ""Страна регистрации"": Россия
    - text: Критерий Коммерческий Язык
    - textbox ""Язык"": Русский
    - text: Резидент Да Экономическая деятельность
    - textbox ""Экономическая деятельность"": —
    - text: Комментарий
    - textbox ""Комментарий"": —
    - heading ""Регистрационные данные"" [level=4]
    - text: ИНН
    - textbox ""ИНН"": ""7359832365""
    - text: КПП
    - textbox ""КПП"": ""836580959""
    - text: Документ о регистрации
    - textbox ""Документ о регистрации"": —
    - text: Дата регистрации
    - textbox ""Дата регистрации"":
      - /placeholder: """"
    - text: Регистрационный номер в стране регистрации
    - textbox ""Регистрационный номер в стране регистрации"": —
    - text: ОКПО
    - textbox ""ОКПО"": ""3826352111""
    - text: ОКАТО
    - textbox ""ОКАТО"": ""9121350687""
    - text: ОКВЭД
    - textbox ""ОКВЭД"": ""7690831204""
    - text: ОГРН
    - textbox ""ОГРН"": ""8491924778769""
    - heading ""Дополнительные атрибуты"" [level=4]
    - text: Код авторизации
    - textbox: ""9697""
    - text: Допустим ввод только числового значения и длиной ровно 4 символа Схема налогообложения Схема налогообложения по умолчанию
- button:
  - img
- button:
  - img
- button [disabled]:
  - img
- button:
  - img
- button:
  - img
- button:
  - img
- button:
  - img";840764;Active;;;"1. [expected] {""action"":""Оператор начинает вводить адрес подключения продукта."",""expected"":""Система не находит ни одного адреса нужного оператору\n\n![image-2026-2-3_10-22-15.png](/api/rs/testcase/attachment/428331/content)""}
2. [expected] {""action"":""Оператор нажимает на ссылку \""Добавить адрес\"""",""expected"":""Система открывает sidebar добавления нового адреса \n\n![image-2026-2-3_18-46-17.png](/api/rs/testcase/attachment/428328/content)""}
3. [expected] {""action"":""Оператор заполняет поля широты и долготы, оставляя пустым строку адреса.\n"",""expected"":""Система проверяет формат введенных значений.\n![231.png](/api/rs/testcase/attachment/428330/content)""}
4. [expected] {""action"":""Оператор нажимает на кнопку \""Добавить\""\n"",""expected"":""Новый адрес в виде геокоординат добавлен и доступен для выбора.\n\nТак как структурированный адрес (externalAddressId) не заполнен, то регион определяется по региону точки продаж\n\n\n![11.PNG](/api/rs/testcase/attachment/428332/content)""}
5. [expected] {""action"":""На Шаге \""Управление составом заказа\"" оператор нажимает кнопку [Проверить конфигурацию]\n"",""expected"":""Новый адрес в виде геокоординат добавлен и доступен для выбора.\n\nТак как структурированный адрес (externalAddressId) не заполнен, то регион определяется по региону точки продаж.\nКнопка [Далее] активна.\n\n![image.png](/api/rs/testcase/attachment/457622/content)""}
6. [expected] {""action"":""На Шаге \""Управление составом заказа\"" оператор нажимает кнопку [Далее]\n\n"",""expected"":""Осуществлен переход на следующий шаг.\nШаг: Регистрация/Выбор договора\nВ списке договоров присутствует запись со статусом \""Действующий\""\n\n![image.png](/api/rs/testcase/attachment/457623/content)""}
7. [expected] {""action"":""На Шаге \""Регистрация/Выбор договора\"" оператор выбирает запись из списка договоров\n\n\n"",""expected"":""Шаг: Регистрация/Выбор договора\nВ списке договоров выделена запись договора со статусом \""Действующий\""\nКнопка [Выбрать договор] активна\n\n![image.png](/api/rs/testcase/attachment/457626/content)""}
8. [expected] {""action"":""На Шаге \""Регистрация/Выбор договора\"" оператор нажимает кнопку [Выбрать договор]\n![image.png](/api/rs/testcase/attachment/457627/content)"",""expected"":""Шаг: Регистрация/Выбор договора\nСистема уведомляет о выбранном договоре\nКнопка [Далее] активна\n![image.png](/api/rs/testcase/attachment/457629/content)""}
9. [expected] {""action"":""На Шаге \""Регистрация/Выбор договора\"" оператор нажимает кнопку [Далее]\n"",""expected"":""Осуществлен переход на следующий шаг.\nШаг: Распределение продуктов заказа по ЛС\nВ списке распределения по ЛС присутствуют записи согласно указанным регионам при продаже продукта\nКнопка [Далее] неактивна\n""}
10. [expected] {""action"":""На Шаге \""Распределение продуктов заказа по ЛС\"" оператор выбирает регион и нажимает кнопку [Сохранить распределение] для выбранного ЛС\n\n![image.png](/api/rs/testcase/attachment/457631/content)"",""expected"":""Шаг: Распределение продуктов заказа по ЛС\nВ левой части для выбранного ЛС счетчик количество продуктов увеличился на +1\nВ правой части отображаются не распределенные продукты\nКнопка [Далее] активна, Кнопка [Сохранить распределение] неактивна\n\n![image.png](/api/rs/testcase/attachment/457633/content)""}
11. [expected] {""action"":""Шаг: Распределение продуктов заказа по ЛС\nОператор нажимает кнопку [Далее]"",""expected"":""Происходит переход на шаг \""Формирование и подписание документа Договор/ДС\""\nНа странице \""Активный шаг\"" отображается список документов\nКнопка [Далее] неактивна\n\n![image.png](/api/rs/testcase/attachment/457634/content)""}
12. [expected] {""action"":""Оператор выбирает строку с типом документа \""Договор\"" и нажимает кнопку согласовать [v]\n![image.png](/api/rs/testcase/attachment/457635/content)"",""expected"":""Шаг: Формирование и подписание документа Договор/ДС\nСтатус документа с типом \""Договор\"" изменен на \""Успешно завершено\""\nКнопка [Далее] активна\n""}
13. [expected] {""action"":""Шаг: Формирование и подписание документа Договор/ДС\nОператор нажимает кнопку [Далее]"",""expected"":""Происходит переход на шаг \""Завершение продажи\"" и нотификация об успешной выполненной операции.\n\n![image.png](/api/rs/testcase/attachment/457636/content)""}
14. [expected] {""action"":""Оператор нажимает ссылку \""Перейти в продуктовый профиль\""\n"",""expected"":""Происходит переход в \""продуктовый профиль\"" на странице Продукты отображен список продуктов. Так как структурированный адрес (externalAddressId) был не заполнен, то отображаются только геокоординаты.\n\n![image.png](/api/rs/testcase/attachment/457637/content)""}
15. [expected] {""action"":""Оператор выбирает и нажимает на выбранный продукт\n![image.png](/api/rs/testcase/attachment/457638/content)"",""expected"":""Открывается сайдбар с названием продукта\n![image.png](/api/rs/testcase/attachment/457639/content)""}
16. [expected] {""action"":""Оператор выбирает вкладку \""Характеристики\""\n\n"",""expected"":""Вкладка \""Характеристики\"" активна \nв качестве адреса подключения указаны геокоординаты\n\n\n![image.png](/api/rs/testcase/attachment/457642/content)""}";regress,Actual;https://jira.nexign.com/browse/CLM-487671;;;;Alexander.Kosikhin;;;;;E2E_22 Управление адресной информацией;E2E_22 Управление адресной информацией (Поддержка геокоординат (Этап 0));;;;;;;;;E2E_62 Продажа клиенту B2B;;3.0,3.1,3.2
171450700;Ввод IP-адресов в эксплуатацию (1 адрес);tests.lis_test.preparing_ip_addresses_for_sale.put_ip_addresses_into_service.test_put_ip_address_into_service.TestPutIPAddressIntoService#test_put_ip_address_into_service;;passed;1787051416105;1787051425590;9s 485ms;"Бизнес-роли:
* ADMIN	пользователь ADMIN_TEST
* SELLER пользователь SELLER_TEST";;;583580;Active;Automated;;"1. [expected] {""action"":""Выбрать IP-адрес, нажав чекбокс\n![image.png](/api/rs/testcase/attachment/328813/content)\nНажать кнопку \""В эксплуатацию\"""",""expected"":""Открыто окно подтвердения операции\n![image.png](/api/rs/testcase/attachment/328815/content)""}
2. [expected] {""action"":""Нажать кнопку \""Да\"""",""expected"":""Открыто окно \""IP-адреса\""""}
3. [expected] {""action"":""Нажать кнопку \""Обновить\""\n![image.png](/api/rs/testcase/attachment/328816/content)"",""expected"":""Для IP-адреса статус \""Свободен\"", состояние \""Открыт для использования\""\n![image.png](/api/rs/testcase/attachment/328817/content)""}";regress,Бизнес-роли;;add_new_ip_addresses_to_lis: 1;;;;;;;;E2E_16 Подготовка IP-адресов к продаже;E2E_16 Подготовка IP-адресов к продаже;;;;;Ввод/вывод IP-адресов в эксплуатацию;;;;E2E_16 Подготовка IP-адресов к продаже;;2.1
171450734;Поиск по номеру линии ресурса (accessLine);tests.nbss.e2e_34.resource_find.test_search_by_access_line_number.TestSearchByAccessLineNumber#test_search_client_by_access_line_number;;passed;1787051287039;1787051455812;2m 48s;;;;637187;Active;;;"1. [expected] {""action"":""Precondition\n* Оператор авторизован в системе\n* У оператора есть роли: NUS:GUI:MainForm:SearchBySubscriberNumber, NUS:GUI:MainForm:SearchByAccountNumber\n* Оператор находится в контексте расширенного поиска\n* Клиент существует в системе\n* У клиента есть продукт со стационарной телефонией"",""expected"":""Условия выполнены""}
2. [expected] {""action"":""* Ввести номер линии в соответствующей строке\n* Нажать кнопку \""Найти\""\n![1.PNG](/api/rs/testcase/attachment/361676/content)"",""expected"":""Выведены результаты поиска""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yelena.Nevdachina;;;;;E2E_34 Поиск клиента/абонента;E2E_34 Поиск клиента/абонента (Поиск ресурсов по характеристикам);;;;;;;;;E2E_34 Поиск клиента/абонента;;2.0
171450777;09. Продажа продуктового предложения с индивидуализацией стоимости абонентской платы (отрицательная скидка и скидка, превышающая стоимость продукта);tests.nbss.e2e_05.test_09_sale_product_with_negative_and_excessive_discount.TestSaleProductWithNegativeAndExcessiveDiscount#test_sale_product_with_negative_and_excessive_discount;"Проверить обработку некорректных значений скидки:
        - отрицательная скидка
        - скидка, превышающая стоимость продукта";failed;1787051447701;1787051499802;52s 101ms;"* Выполнен вход в систему под одной из бизнес-ролей:
  * **ADMIN** пользователь **ADMIN_TEST**
  * **SELLER** пользователь **SELLER_TEST**
* Клиент существует в системе
* Создана заявка продажи и находится на шаге ""Управление составом заказа""
* Был выбран и добавлен продукт, поддерживающий индивидуализацию скидки
* Были забронированы необходимые ресурсы (если есть)";;"AssertionError: Locator expected to have text 're.compile('\\d\\. Продажа и управление услугами')'
Actual value: None
Error: element(s) not found 
Call log:
  - Expect ""to_have_text"" with timeout 20000ms
  - waiting for locator(""h3:not([color]):has(span)"")

Aria snapshot:
- button:
  - img
- button:
  - img
- separator
- heading ""Клиент"" [level=4]
- textbox ""Лицевой счёт""
- textbox ""Абонент""
- button:
  - img:
    - img
- separator
- button ""Иванов И.И."":
  - paragraph: Иванов И.И.
  - img
- paragraph: Клиент
- link ""АО ЮЛ-Автотесты-MkLZfprqSS"":
  - /url: /nbss/customer-hierarchy-management/customers/10357/overview
- 'heading ""Клиент: АО ЮЛ-Автотесты-MkLZfprqSS"" [level=3]'
- text: Действующий
- paragraph: Юридическое лицо
- tablist:
  - tab ""Обзор"" [selected]
  - tab ""Карточка клиента""
  - tab ""Связанные лица""
  - tab ""Подразделения""
  - tab ""Договоры""
  - tab ""Лицевые счета""
  - tab ""Группы клиентов""
  - tab ""Заявки""
  - tab ""Продукты""
  - tab ""Потребление""
- tabpanel ""Обзор"":
  - heading ""Сводная информация о клиенте"" [level=4]
  - button:
    - img
  - img
  - heading ""Информация о клиенте"" [level=4]
  - button:
    - img
  - button:
    - img
  - text: Наименование клиента
  - textbox ""Наименование клиента"": ЮЛ-Автотесты-MkLZfprqSS
  - text: Тип клиента Юридическое лицо
  - img
  - heading ""Лицевые счета"" [level=4]
  - superscript: ""1""
  - button:
    - img
  - button:
    - img
  - button:
    - img
  - link ""11850"":
    - /url: /nbss/customer-hierarchy-management/accounts/9603/account
  - paragraph: Биллинговый
  - paragraph: 0.00 RUB
  - img
  - heading ""Договоры"" [level=4]
  - superscript: ""1""
  - button:
    - img
  - button:
    - img
  - button:
    - img
  - link ""10357/2026/000834"":
    - /url: /nbss/customer-hierarchy-management/agreements/9658/agreement
  - paragraph: ""Период действия:""
  - paragraph: 18.08.2026 - бессрочно
  - img
  - img
  - heading ""Абоненты"" [level=4]
  - button:
    - img
  - button:
    - img
  - button:
    - img
  - heading ""Абонентов пока нет"" [level=3]
- button:
  - img
- button:
  - img
- button:
  - img
- button:
  - img
- button:
  - img
- button:
  - img
- button:
  - img";703126;Accepted;;;"1. [expected] {""action"":""Нажать на синюю цену для перехода к редактированию\n![01 - Copy.PNG](/api/rs/testcase/attachment/386226/content)"",""expected"":""* Открыт сайдбар с детальной информацией по продукту на вкладке \""Цены\""\n* Поле \""Скидки\"" доступно для редактирования""}
2. [expected] {""action"":""Ввести отрицательное значение скидки"",""expected"":""* Отрицательная скидка сброшена и отображен \""-\"" в поле скидки\n* В поле \""Итого\"" цена не изменилась""}
3. [expected] {""action"":""Ввести значение скидки, превышающее значение 100%"",""expected"":""* Появилось сообщение об ошибке: \""Вы не можете индивидуализировать цену более чем на 100\""\n* Поле скидки выделено красным\n* Под полем скидки появилось сообщение: \""Допустимое значение от 0 до 100\""\n![S16.PNG](/api/rs/testcase/attachment/386251/content)""}
4. [expected] {""action"":""* В поле \""Итого\"" ввести значение, превышающее стоимость продукта\n* Нажать \""Сохранить\""\n![image (26).png](/api/rs/testcase/attachment/386394/content)"",""expected"":""* В поле \""Скидка\"" отображен \""-\""\n* Закрыт сайдбар\n* Изменилась цена продукта\n![image (27).png](/api/rs/testcase/attachment/386395/content)""}
5. [expected] {""action"":""Провести продажу до конца"",""expected"":""Продажа успешно завершена""}
6. [expected] {""action"":""* Выделить документ \""Коммерческое предложение\""\n* Нажать \""Скачать документ\"""",""expected"":""Документ скачан\nВ документе отображена новая цена продукта\n![S20.PNG](/api/rs/testcase/attachment/386396/content)""}
7. [expected] {""action"":""Перейти в продукты клиента"",""expected"":""* Отображен список продуктов клиента\n* На продуктах, где была применена индивидуализация, отображается новая цена в поле абонентской платы;\n![S21.PNG](/api/rs/testcase/attachment/386397/content)""}
8. [expected] {""action"":""* Перейти в продукты\n* Перейти в детали потребления - начисления"",""expected"":""* Отображены продукты клиента\n* Открыто окно абонента на вкладке \""Трафик\""\n* Открыта вкладка начислений\n* Отображено списание с новой ценой\n![S22.PNG](/api/rs/testcase/attachment/386398/content)""}";ПМИ,Actual;"https://confluence.nexign.com/pages/viewpage.action?pageId=711544937
https://confluence.nexign.com/pages/viewpage.action?pageId=759702532
https://confluence.nexign.com/pages/viewpage.action?pageId=804115263
https://confluence.nexign.com/pages/viewpage.action?pageId=770213400
https://confluence.nexign.com/pages/viewpage.action?pageId=763889132";;;;Yelena.Nevdachina;;;;;E2E_05 Управление атрибутами продукта/сервиса/ресурса абонента;E2E_05 Управление атрибутами продукта/сервиса/ресурса абонента (Индивидуализация цены);;;;;;;;;E2E_05 Управление атрибутами продукта/сервиса/ресурса абонента (Индивидуализация цены);;2.1,3.0,3.1,3.2
171450790;Поиск по IP-адресу ресурса (ipAddress);tests.nbss.e2e_34.resource_find.test_search_by_ip_address.TestSearchByIpAddress#test_search_client_by_ip_address;;passed;1787051330210;1787051516819;3m 6s;;;;623050;Active;;;"1. [expected] {""action"":""Precondition\n* Оператор авторизован в системе\n* У оператора есть роли: NUS:GUI:MainForm:SearchBySubscriberNumber, NUS:GUI:MainForm:SearchByAccountNumber\n* Оператор находится в контексте расширенного поиска\n* Клиент существует в системе\n* У клиента есть подключенный продукт с интернетом"",""expected"":""Условия выполнены""}
2. [expected] {""action"":""* Ввести IP-адрес в соответствующей строке\n* Нажать кнопку \""Найти\""\n![1.PNG](/api/rs/testcase/attachment/361674/content)"",""expected"":""Выведены результаты поиска""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yelena.Nevdachina;;;;;E2E_34 Поиск клиента/абонента;E2E_34 Поиск клиента/абонента (Поиск ресурсов по характеристикам);;;;;;;;;E2E_34 Поиск клиента/абонента;;2.0
171450795;Поиск по серии и номеру документа;tests.nbss.e2e_34.test_search_by_document.TestSearchByDocument#test_search_individual_by_document;;passed;1787051520251;1787051528270;8s 19ms;"1. В системе заведен клиент:
  1.1. Зафиксированы номер и серия документа о регистрации; 
2. Пользователь авторизирован в системе с одной из бизнес-ролей:
  2.1. ADMIN_TEST;
  2.2. SELLER_TEST;
  2.3. SECURITY_TEST;
  2.4. CUSTOMER_CARE_TEST;
  2.5. SP_MANAGER_TEST.";;;680915;Active;Automated;;"1. [expected] {""action"":""1. В системе заведен клиент:\n  1.1. Зафиксированы номер и серия документа о регистрации; \n2. Пользователь авторизирован в системе с одной из бизнес-ролей:\n  2.1. ADMIN_TEST;\n  2.2. SELLER_TEST;\n  2.3. SECURITY_TEST;\n  2.4. CUSTOMER_CARE_TEST;\n  2.5. SP_MANAGER_TEST."",""expected"":""Выполнены предусловия.""}
2. [expected] {""action"":""Перейти на форму расширенного поиска."",""expected"":""* Для заполнения доступны параметры поиска:\n  * Клиент;\n  * Лицевой счет;\n  * Документ:\n    * Серия;\n    * Номер;\n  * ИНН;\n  * КПП;\n  * Договор; \n  * Абонент;\n  * IP-адрес;\n  * Номер линии;\n  * Серийный номер оборудования;\n* Предзаполнены параметры поиска:\n  * Статус клиента - Действующий;\n  * Статус ЛС - Действующий;\n  * Статус договора - Действующий, По гарантии;\n* Доступны кнопки \""Найти\"" и \""Очистить\"".\n\n![image.png](/api/rs/testcase/attachment/382080/content)""}
3. [expected] {""action"":""Очистить предвыставленные параметры поиска - нажать \""х\"" в соответствующих полях:\n* Статус клиента;\n* Статус ЛС;\n* Статус договора."",""expected"":""Все параметры поиска пусты.\n\n![image.png](/api/rs/testcase/attachment/382081/content)""}
4. [expected] {""action"":""* Заполнить поля раздела \""Документ\"": \n  * Номер - ввести номер документа из предусловия 1;\n  * Серия - ввести серию документа из предусловия 1;\n* Нажать кнопку \""Найти\""."",""expected"":""* В таблице результатов поиска отображаются клиенты, соответствующие параметрам поиска;\n* В таблице есть клиент из предусловия 1;\n* В таблице отображается информация о параметрах клиента:\n  * Клиент;\n  * Юр. тип клиента;\n  * Статус клиента;\n  * Документ;\n  * Договор;\n  * Статус договора;\n  * Номер документа;\n  * Лицевой счет;\n  * Статус лицевого счета;\n  * Тип ЛС;\n  * Абонент.""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yekaterina.Kadnikova;;;;;;E2E_34 Поиск клиента/абонента;;;;;Расширенный поиск клиента;;;;E2E_34 Поиск клиента/абонента;;3.0
171450900;02. Поиск ресурсов по характеристикам (серийный номер оборудования);tests.nbss.e2e_34.resource_find.test_search_by_equipment_serial.TestSearchByEquipmentSerial#test_search_client_by_equipment_serial;;passed;1787051450329;1787051620002;2m 49s;;;;637181;Active;;;"1. [expected] {""action"":""Precondition\n* Оператор авторизован в системе\n* У оператора есть роли: NUS:GUI:MainForm:SearchBySubscriberNumber, NUS:GUI:MainForm:SearchByAccountNumber\n* Оператор находится в контексте расширенного поиска\n* Клиент существует в системе\n* У клиента на руках есть оборудование"",""expected"":""Условия выполнены""}
2. [expected] {""action"":""* Ввести серийный номер оборудования в соответствующей строке\n* Нажать кнопку \""Найти\""\n![1.PNG](/api/rs/testcase/attachment/361676/content)"",""expected"":""Выведены результаты поиска""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yelena.Nevdachina;;;;;E2E_34 Поиск клиента/абонента;E2E_34 Поиск клиента/абонента (Поиск ресурсов по характеристикам);;;;;;;;;E2E_34 Поиск клиента/абонента;;2.0
171450912;Авторизация и проверка основных полей на главной форме;tests.nbss.e2e_34.test_main_page_fields.TestDisplayingAllFieldsMainPage#test_displaying_all_fields_mainpage;;passed;1787051639067;1787051640556;1s 489ms;"1. Пользователь авторизован с одной из бизнес-ролей:
  1.1. ADMIN_TEST;
  1.2. SELLER_TEST.";;;681536;Active;Automated;;"1. [expected] {""action"":""1. Пользователь авторизован с одной из бизнес-ролей:\n  1.1. ADMIN_TEST;\n  1.2. SELLER_TEST. "",""expected"":""Выполнены предусловия.""}
2. [expected] {""action"":""Перейти на главную экранную форму."",""expected"":""* Для заполнения доступны поля:\n  * Клиент;\n  * Абонент;\n  * Лицевой счет;\n  * ИНН;\n* Доступна кнопка \""Поиск\"".""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yekaterina.Kadnikova;;;;;;E2E_34 Поиск клиента/абонента;;;;;Быстрый поиск с главной формы;Отображение полей быстрого поиска на основе ролей пользователя;;;E2E_34 Поиск клиента/абонента;;3.0
171450914;Поиск по номеру телефона абонента (defPhoneNumber/abcPhoneNumber);tests.nbss.e2e_34.resource_find.test_search_by_subs_number.TestSearchBySubscriberNumber#test_search_client_by_subscriber_number;;failed;1787051479417;1787051649013;2m 49s;;;"AssertionError: [Modal] Unexpected modal window
Locator.click: Timeout 10000ms exceeded.
Call log:
  - waiting for locator(""[class*=form-inline] > button"")
    - locator resolved to <button type=""submit"" class=""ant-btn css-lkxfyp ant-btn-primary ant-btn-color-primary ant-btn-variant-solid ant-btn-lg sc-fmKFGs jtotuC"">…</button>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    18 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms";637194;Active;;;"1. [expected] {""action"":""Precondition\n* Оператор авторизован в системе\n* У оператора есть роли: NUS:GUI:MainForm:SearchBySubscriberNumber, NUS:GUI:MainForm:SearchByAccountNumber\n* Оператор находится в контексте расширенного поиска\n* Клиент существует в системе\n* У клиента есть продукт с мобильной связью"",""expected"":""Условия выполнены""}
2. [expected] {""action"":""* Ввести номер телефона в строке абонента\n* Нажать кнопку \""Найти\""\n![1.PNG](/api/rs/testcase/attachment/361676/content)"",""expected"":""Выведены результаты поиска""}";;https://confluence.nexign.com/pages/viewpage.action?pageId=674672853;;;;Yelena.Nevdachina;;;;;E2E_34 Поиск клиента/абонента;E2E_34 Поиск клиента/абонента (Поиск ресурсов по характеристикам);;;;;;;;;E2E_34 Поиск клиента/абонента;;2.0
171451545;03. Получение списка подключенных ОП и настройка вида формы ОП;tests.nbss.manage_promised_payments.test_get_list_connected_promised_payment_and_settings_view_form.TestGetSettingsPromisedPayment#test_get_list_connected_promised_payment;;failed;1787051665686;1787051700569;34s 883ms;;;"AssertionError: [Modal] Unexpected modal window
Locator.click: Timeout 10000ms exceeded.
Call log:
  - waiting for locator(""div[class*='platform-table'] div div:nth-child(1) button:nth-of-type(1)"")
    - locator resolved to <button type=""button"" class=""ant-btn css-lkxfyp ant-btn-primary ant-btn-color-primary ant-btn-variant-solid sc-fmKFGs jtotuC"">…</button>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    18 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div tabindex=""-1"" class=""ant-modal-wrap ant-modal-centered"">…</div> from <div>…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms";581262;Active;Automated;;"1. * Оператору назначена роль, разрешающая ""просмотр ОП""
* Клиент существует в системе
* У клиента есть хотя бы один счёт
* У клиента есть хотя бы один ОП
2. [expected] {""action"":""* Перейти в карточку клиента\n* Перейти в меню -> Платежи -> Обещанный платеж\n![image.png](/api/rs/testcase/attachment/329100/content)"",""expected"":""* Отобразится форма, которая содержит:\n  * Грид со списком ОП\n  * Панель действий\n![image.png](/api/rs/testcase/attachment/329101/content)""}
3. [expected] {""action"":""* Нажать знак шестеренки\n![image.png](/api/rs/testcase/attachment/329105/content)\n* Настроить колонки для отображения данных и фильтарции ОП:\n  * Тип\n  * Абонент\n  * Начало действия\n  * Окончание действия\n  * Изменение\n  * Сумма\n  * Статус\n  * Комиссия\n  * Остаток\n  * Кошелек\n  * Пользователь\n  * Комментарий \n\n"",""expected"":""В форме отображаются выбранные колонки\n![image.png](/api/rs/testcase/attachment/329108/content)""}
4. [expected] {""action"":""* Выбрать фильтрацию по одному из параметров:\n  * Начало действия\n  * Окончание действия\n  * Изменение\n  * Сумма\n  * Статус\n  * Комиссия\n  * Остаток\n  * Кошелек\n* Нажать на заголовок колонки для фильтрации записей по убыванию (↓) или по возрастанию(↑)"",""expected"":""ОП отсортированы по выбранной оператором колонке\n![image.png](/api/rs/testcase/attachment/329109/content)""}";regress,@pytest.mark.usefixtures('nexign_ui_stand_login');;;;;;;;;;E2E_80 Управление обещанными платежами;E2E_80 Управление обещанными платежами;;;;;;;;;E2E_80 Управление обещанными платежами;;2.1,3.0,3.1,3.2
